This creamy and viscous white from one of the valley's cooler appellations is kept fresh and lively by moderate acidity. Its fruit is of the lush peach and nectarine variety laced with vanilla.,US,Sauvignon Blanc
From a lovely site in the Sebastopol Hills this wine is tart and tangy with pomegranate and dark cherry flavors deepened with spicy earth and cardamom accents. It offers length breadth and a full-bodied expression of the grape and place.,US,Pinot Noir
Temecula veteran winemaker Phil Baily has cracked the code on making fresh whites in the region's hotter climes and this blend of 64% Sauvignon Blanc and 36% Sémillon is a stellar example. Honeysuckle candied lemon peel fragrant chamomile and tart pear and apple scents show on the nose while the palate packs tangy honeydew peach and citrus zest flavors. Bright acidity carries them into the finish.,US,Sauvignon Blanc-Semillon
The nose of this bottling remains tight long after opening which suggests a decent cellar potential. A hearty swirl coaxes out thyme bay leaf graphite and elderberry aromas before the palate delivers salt and pepper spice and dark blackberry fruit wrapped in solid tannins.,US,Syrah
Canoe Ridge Vineyard is the warmer of the winery's two single-vineyard Chardonnay sites. Straw spice and stone-fruit aromas lead to a full-bodied palate loaded with ripe peach and tropical-fruit flavors. It provides lots of appeal along with exquisite balance.,US,Chardonnay
Despite coming from the warmest vintage on record for the state this wine displays a very pleasing sense of restraint. Aromas of straw clarified butter and peach are followed by well-balanced textured fruit flavors. An elegant styling only heightens the appeal.,US,Chardonnay
A nice debut from this new label under the Tendril umbrella. Intense in color and deep in flavor this pure varietal rosé pushes forward raspberry and cherry fruit with plenty of juicy pizzazz. The back end revs up with a burst of citrus rind.,US,Pinot Noir
The winery has had some success with this Spanish variety but the '05 is not one of their best efforts. The wine is thinly structured and harsh in tannins with exaggerratedly sweet cherry cola and currant flavors.,US,Tempranillo
Made in the sweet sugary style that many consumers like this is almost like an off-dry dessert wine. Tastes like a citrus and peach power drink with alcohol.,US,Pinot Grigio
Kind of Pinot Noir-like with a silky texture crisp acids and cherry and spice flavors. But it's rustic and simple with a soft gluey mouthfeel.,US,Pinot Noir
This is a creative if not entirely successful wine; its intense lavish aromas are followed by a surprisingly rustic wave of fruit that has a spin of austerity to it. One-dimensional and rough around the edges.,US,Chardonnay
Soft and thick in the mouth even heavy with ripe pie-filling flavors of blackberries and cherries that finish sweet.,US,Cabernet Franc
Though found in some Chardonnays there's a heaviness to this wine with its orange Muscat nose and syrupy flavors that seems out of sync here. The wine seems to flop onto the palate and sit there without much progression. Needs more acid and a lighter touch.,US,Chardonnay
Sharp and medicinal with the taste of plastic bandages and cherry-mint candies; very tannic.,US,Cabernet Sauvignon
Subtle aromas of cherry and cinnamon spice are followed by an overly tart acidic character on this wine from historic Brotherhood. Light and somewhat one dimensional it does have a clean finish and its minerality will recommend it to food pairing.,US,Pinot Noir
There's a lack of balance with thin slightly bitter fruit overriding any complexity that may have been achieved with more oak. This is not offensive it just lacks character.,US,Chardonnay
Something went south on this Cabernet-Syrah blend and the problem probably was the Cab because the winery's regular Syrah is really good. This wine is sharp and vinegary with sweet and sour cherry flavors.,US,Red Blend
Sweet and simple with jellied blackberry and cherry flavors harsh tannins and a sugary finish.,US,Cabernet Sauvignon
Too sweet by far for a table wine with simple medicinal cherry and blackberry flavors and a harshly tannic mouthfeel.,US,Zinfandel
Excessively ripe fruit verging on baked burnt blackberries hard tannins and residual sweetness.,US,Cabernet Sauvignon
This is a great 2005 Pinot Noir the best ever from Talley. The wine somehow combines huge ripe fruit with delicacy. It floods the mouth with profound currant cherry pie licorice cola raspberry cocoa and vanilla smoke flavors yet feels light and silky and is thoroughly dry. That's the magic of Pinot Noir. You can enjoy this small production wine now and it should develop additional complexities for 10 years.,US,Pinot Noir
This is a muscular Merlot exotic in cinnamon/cardamom spice that's otherwise soft structured and complex. The tannins are most pronounced on the finish and need time to further integrate but make the wine long-lasting in leathery cassis and tobacco flavor.,US,Merlot
Inky black in color with hard tannins this Petite Sirah is drinkable now only because it's so soft in acidity and fruity. The candied black raspberry and cherry flavors have interesting notes of cloves leather violets and green herbs. The perfect food accompaniment will be grilled beef.,US,Petite Sirah
From a high-elevation vineyard on the eastern edge of Lake County this Cabernet offers sensuously juicy brambly fruit and a dusty backbone. Rich and chewy it conveys intense cranberry black cherry and woodsy cedar.,US,Cabernet Sauvignon
The excellent Olsen vineyards provided the fruit for this pure Malbec. It's still quite young showing clean and tightly-wound flavors. Berry and cherry fruit highlights the palate with a light hint of chocolate woven through the finish.,US,Malbec
A solid effort in the mainstream style that you'll find on many restaurant-chain wine lists. Apricot jelly—not jam—flavors carry through all the way with a clean crisp well-balanced finish. The residual sugar is just under 30 g/L.,US,Riesling
A quirky blend of six wildly-different white grapes this has some sweet fruit some bitter phenolics and a noticeable honeyed character suggesting that there was some botrytis in the mix. Rich and loaded with flavors of lemon curd apricot and ripe peaches it's a creative interesting wine worth exploring at this price.,US,White Blend
Dry and medium-bodied this Pinot has nice raspberry cherry and persimmon flavors as well as brisk acidity. Toasted oak shows up as smoky brown butter sauce. The earthiness suggests pairing with a rich risotto of butternut squash or wild mushrooms.,US,Pinot Noir
An aromatic wine with notes of ripe nectarine honey and jasmine. It's medium sweet with an assortment of dried apricot flavors that display a pleasing sense of balance that continues through the lingering finish.,US,Riesling
One of the few varietal bottlings produced in the state this concrete-fermented wine brings notes of straw wet stone herbs and citrus zest. It's tart and mouthwatering with lemony acidity and a textured feel screaming out for shellfish to be served alongside it.,US,Grüner Veltliner
Merlot heavily dominates this Right Bank-style wine with Cabernet Sauvignon accounting for only 11% of the blend. That accounts for the softness and the domination of cherries red currants and violets. The acidity is mouthwatering. It's an easy-drinking wine with some aspirations to complexity.,US,Meritage
This Syrah emphasizes herb and spice keeping the peppery fruit in the background. Nice grip and a pleasing texture contribute to the enjoyment though the light grapy flavors make you wonder how well the wine will age.,US,Syrah
Honey and almond notes lend a nutty earthiness to lifted citrus aromas. It's concentrated with sweet tangerine flavor and has a sharp zesty acidity that drives a moderately long finish.,US,Riesling
This is a big ripe rosé with lush red cherry rosehip tea apricot and vanilla flavors. It has zesty acidity and a silky mouthfeel. Some fruity sweetness lingers in the finish but the wine is essentially dry.,US,Rosé
Sourced entirely from the Artz vineyard this Sauvignon Blanc is quite fruity concentrated slightly sweet and drinking optimally. Flavors of melon and citrus carry on through a lush well-rounded finish.,US,Sauvignon Blanc
